repo,childSha,parentSha,childBranch,timestamp,newHitLines,newNonHitLines,newFileHitLines,newFileNonHitLines,deletedLinesTested,deletedLinesNotTested,deletedFileLinesTested,deletedFileLinesNotTested,oldLinesNewlyTested,oldLinesNoLongerTested,modifiedLinesNewlyHit,modifiedLinesStillHit,modifiedLinesNotHit,nStatementsInBoth,nStatementsInEither,totalStatementsHitNow,totalStatementsHitPrev,totalStatementsNow,totalStatementsPrev,insFilesSrc,insFilesTest,modFilesSrc,modFilesTest,delFilesSrc,delFilesTest,newLinesSrc,newLinesTest,delLinesSrc,delLinesTest,insLinesAllFiles,delLinesAllFiles
F5Networks/k8s-bigip-ctlr,ec5e3b90c5d26fe9f0ab7e7039557ca9a5ccef4c,2e5bd94777f3456fb9e7bc327554e063ac607711,(HEAD detached at ec5e3b90),1712224302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,
F5Networks/k8s-bigip-ctlr,2e5bd94777f3456fb9e7bc327554e063ac607711,721bc2523ebecc122c97817d9fcad8d926a3eca2,(HEAD detached at 2e5bd947),1712031434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,46,9,29,8,73,39,
F5Networks/k8s-bigip-ctlr,721bc2523ebecc122c97817d9fcad8d926a3eca2,eaf061ed4dacabc0efbec9a441daa968f8e08456,(HEAD detached at 721bc252),1711451146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,3,0,0,510,144,617,98,654,720,
F5Networks/k8s-bigip-ctlr,eaf061ed4dacabc0efbec9a441daa968f8e08456,7e15a683905c0ad9f0d6de61067c7ae09f2b5384,(HEAD detached at eaf061ed),1710851251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,34,0,29,0,63,29,
F5Networks/k8s-bigip-ctlr,34b43c48e8d0f41b0d6d0b80644027a9c8286dc3,12ccf0c8f7714ed8d5cf399a1c773c26b1643337,(HEAD detached at 34b43c48),1710434998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,10,0,0,1408,832,538,41,41194,37819,
F5Networks/k8s-bigip-ctlr,34b43c48e8d0f41b0d6d0b80644027a9c8286dc3,12ccf0c8f7714ed8d5cf399a1c773c26b1643337,(HEAD detached at 34b43c48),1710434998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,10,0,0,1408,832,538,41,41194,37819,
F5Networks/k8s-bigip-ctlr,7e15a683905c0ad9f0d6de61067c7ae09f2b5384,8ed7a0925c0ba00ca8f5f5161662d02ef2f81985,(HEAD detached at 7e15a683),1710482247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,154,14,174,15,168,189,
F5Networks/k8s-bigip-ctlr,8ed7a0925c0ba00ca8f5f5161662d02ef2f81985,06e5d74dbe1564a75d91844b9014787a82bf3e82,(HEAD detached at 8ed7a092),1710131701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,25,0,8,25,
F5Networks/k8s-bigip-ctlr,06e5d74dbe1564a75d91844b9014787a82bf3e82,60ca50f145fc64f68d757cfa8c2ec9cdb35f0f99,(HEAD detached at 06e5d74d),1709793773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,30,2,33,2,32,35,
F5Networks/k8s-bigip-ctlr,60ca50f145fc64f68d757cfa8c2ec9cdb35f0f99,d1e2d405232d1d612ea4e5c02a1cebf732a4e785,(HEAD detached at 60ca50f1),1708938203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29,0,8,0,83,8,
F5Networks/k8s-bigip-ctlr,d1e2d405232d1d612ea4e5c02a1cebf732a4e785,66e6b35df635459392acfb6d5804554a050304cc,(HEAD detached at d1e2d405),1708593843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,47,12,20,9,121,30,
F5Networks/k8s-bigip-ctlr,66e6b35df635459392acfb6d5804554a050304cc,66a24693329ec78c561458167951930c556f546e,(HEAD detached at 66e6b35d),1708539270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,101,11,8,4,117,12,
F5Networks/k8s-bigip-ctlr,66a24693329ec78c561458167951930c556f546e,328c6d36843bc373bae86bcf3c2151f9e8b046d5,(HEAD detached at 66a24693),1708417790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,2,0,6,2,
F5Networks/k8s-bigip-ctlr,328c6d36843bc373bae86bcf3c2151f9e8b046d5,39d4ef72e8bee658bc4aff886550bbed272c8312,(HEAD detached at 328c6d36),1708064444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,55,2,44,1,57,45,
F5Networks/k8s-bigip-ctlr,39d4ef72e8bee658bc4aff886550bbed272c8312,a31d54406cf56f2c56569420b29e887c67cf98d7,(HEAD detached at 39d4ef72),1708054611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,5,0,7,5,
F5Networks/k8s-bigip-ctlr,a31d54406cf56f2c56569420b29e887c67cf98d7,a9a58de6ab4e5a9494c5c1988e516d02980390da,(HEAD detached at a31d5440),1707891563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,33,14,3,35,17,
F5Networks/k8s-bigip-ctlr,a9a58de6ab4e5a9494c5c1988e516d02980390da,cba3dcfa665bd93e50647f4106e77a051de2a135,(HEAD detached at a9a58de6),1707889190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,1,27,412,62,427,439,3428,
F5Networks/k8s-bigip-ctlr,cba3dcfa665bd93e50647f4106e77a051de2a135,34733b7760e4c53ce3e8a520bc6d685eff9ad1fe,(HEAD detached at cba3dcfa),1707887381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,60,0,3,0,60,3,
F5Networks/k8s-bigip-ctlr,34733b7760e4c53ce3e8a520bc6d685eff9ad1fe,d5dad5d508ea9a303020a2afc9fd903327ef3201,(HEAD detached at 34733b77),1707717012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,19,0,20,0,42,22,
F5Networks/k8s-bigip-ctlr,d5dad5d508ea9a303020a2afc9fd903327ef3201,f0893525fb35f4e5e76c028bbedb2352503404b1,(HEAD detached at d5dad5d5),1706672526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,3,0,0,780,490,158,25,1278,185,
F5Networks/k8s-bigip-ctlr,f0893525fb35f4e5e76c028bbedb2352503404b1,a31bcf542076b371892220ec920e49c83acdf4e7,(HEAD detached at f0893525),1706593508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,58,30,28,32,88,60,
F5Networks/k8s-bigip-ctlr,a31bcf542076b371892220ec920e49c83acdf4e7,26756bf102e23d869ed91ae3ed15040da83116d3,(HEAD detached at a31bcf54),1706106692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,26,98,23,0,128,24,
F5Networks/k8s-bigip-ctlr,26756bf102e23d869ed91ae3ed15040da83116d3,618a78aecda45002b99aa9ded6682a747c6bda00,(HEAD detached at 26756bf1),1706090721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,
F5Networks/k8s-bigip-ctlr,12ccf0c8f7714ed8d5cf399a1c773c26b1643337,01c75d99e07e4d075940ea1420923ca50af2c682,(HEAD detached at 12ccf0c8),1705486739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,442,95,186,52,1104,413,
F5Networks/k8s-bigip-ctlr,618a78aecda45002b99aa9ded6682a747c6bda00,e037a0ef09da42c4794503a6cd77857d99810e37,(HEAD detached at 618a78ae),1705035272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,70,0,33,2,95,35,
F5Networks/k8s-bigip-ctlr,e037a0ef09da42c4794503a6cd77857d99810e37,d1ba8c5f5c2cad6b70a004bb92c1c17a36f7f99f,(HEAD detached at e037a0ef),1704869310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,7,0,19,12,
F5Networks/k8s-bigip-ctlr,d1ba8c5f5c2cad6b70a004bb92c1c17a36f7f99f,f03162373c3fb8e4a71d05e4a379a6c902dced70,(HEAD detached at d1ba8c5f),1704775397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,370,10,56,10,382,66,
F5Networks/k8s-bigip-ctlr,f03162373c3fb8e4a71d05e4a379a6c902dced70,663237a203c2acae600f32052123290e90461876,(HEAD detached at f0316237),1704770073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,4,0,8,4,
F5Networks/k8s-bigip-ctlr,663237a203c2acae600f32052123290e90461876,deab61145719513fdb4fcbd2e01940ddf863b01a,(HEAD detached at 663237a2),1704264849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,0,0,464,270,776,298,743,1074,
F5Networks/k8s-bigip-ctlr,deab61145719513fdb4fcbd2e01940ddf863b01a,026946a6f622185ac022a556b0a8634769ab1731,(HEAD detached at deab6114),1704171789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,85,0,125,0,85,125,
F5Networks/k8s-bigip-ctlr,026946a6f622185ac022a556b0a8634769ab1731,918138cc71a1b6cc697fad62679d1055425bada3,(HEAD detached at 026946a6),1703581597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,1,0,12,1,
F5Networks/k8s-bigip-ctlr,918138cc71a1b6cc697fad62679d1055425bada3,6cfd6c303b639e7cc8f1be04f4ac6fb411208642,(HEAD detached at 918138cc),1703238146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,4,24,6,28,
F5Networks/k8s-bigip-ctlr,6cfd6c303b639e7cc8f1be04f4ac6fb411208642,9009f33f6afa4da87603f7eaad05e503d9e125fb,(HEAD detached at 6cfd6c30),1703150904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,8,0,
F5Networks/k8s-bigip-ctlr,9009f33f6afa4da87603f7eaad05e503d9e125fb,f1d4ce62e8159f266ba914f17e9dd13047f3cb00,(HEAD detached at 9009f33f),1703147349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,36,0,11,39,11,
F5Networks/k8s-bigip-ctlr,f1d4ce62e8159f266ba914f17e9dd13047f3cb00,52f856b0ac3fc5079cc304be95b918156d9a294f,(HEAD detached at f1d4ce62),1703056712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,
F5Networks/k8s-bigip-ctlr,52f856b0ac3fc5079cc304be95b918156d9a294f,eebfe1dff9711427501df2b53236d51e69af6705,(HEAD detached at 52f856b0),1702639415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,52,0,22,0,52,22,
F5Networks/k8s-bigip-ctlr,eebfe1dff9711427501df2b53236d51e69af6705,4a5fc48bd716e1dd597a737194c2c7c43b391b81,(HEAD detached at eebfe1df),1702625306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,
F5Networks/k8s-bigip-ctlr,4a5fc48bd716e1dd597a737194c2c7c43b391b81,a5aa6c7ad5b8429601210d2dfb9e2744bf1f4cb3,(HEAD detached at 4a5fc48b),1702612891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64,0,57,0,64,57,
F5Networks/k8s-bigip-ctlr,a5aa6c7ad5b8429601210d2dfb9e2744bf1f4cb3,3732be200a8866a4d75e9245717a66bdead1f85f,(HEAD detached at a5aa6c7a),1702469601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,76,5,76,84,82,
F5Networks/k8s-bigip-ctlr,3732be200a8866a4d75e9245717a66bdead1f85f,462b9a9b3ce9a0703631f047678af6af39b0c9bc,(HEAD detached at 3732be20),1702447650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,66,76,48,50,149,104,
F5Networks/k8s-bigip-ctlr,462b9a9b3ce9a0703631f047678af6af39b0c9bc,881fd770042708ff4d45dde73117fd7c40546244,(HEAD detached at 462b9a9b),1702292040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,8,1,1,1652,1178,1825,1110,2830,2935,
F5Networks/k8s-bigip-ctlr,881fd770042708ff4d45dde73117fd7c40546244,19271f28812bfae62dd779bae19a1948cf75722a,(HEAD detached at 881fd770),1701769619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,1,1,108,6,682,28,126,711,
F5Networks/k8s-bigip-ctlr,19271f28812bfae62dd779bae19a1948cf75722a,c9fc683a7939589277ac8ea4afa36bbcdab8543d,(HEAD detached at 19271f28),1701756793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,33,0,34,0,33,34,
F5Networks/k8s-bigip-ctlr,c9fc683a7939589277ac8ea4afa36bbcdab8543d,9feb6109863b5a29a6a4e8c9e6ee48c1f0771a67,(HEAD detached at c9fc683a),1701750963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,38,107,13,74,153,88,
F5Networks/k8s-bigip-ctlr,9feb6109863b5a29a6a4e8c9e6ee48c1f0771a67,9bb06e40da1dd5cd1a5bb177377e5600d33cae6f,(HEAD detached at 9feb6109),1701401112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,89,
F5Networks/k8s-bigip-ctlr,9bb06e40da1dd5cd1a5bb177377e5600d33cae6f,8d6fa6067e9cf780b1909d93203b1ef18357d200,(HEAD detached at 9bb06e40),1701279052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,11,1,0,1173,373,1100,276,1564,1380,
F5Networks/k8s-bigip-ctlr,8d6fa6067e9cf780b1909d93203b1ef18357d200,94013a8542dc1dca9204fddcfb9b67cd2820bc20,(HEAD detached at 8d6fa606),1700818215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,419,0,0,21,72928,21,123,81552,
F5Networks/k8s-bigip-ctlr,94013a8542dc1dca9204fddcfb9b67cd2820bc20,40335697c9404b2b56909b7a5296c3d76acbebfe,(HEAD detached at 94013a85),1700807178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,11,1,11,97,29,
F5Networks/k8s-bigip-ctlr,40335697c9404b2b56909b7a5296c3d76acbebfe,766e69f74cc32eceb9e5050956fe5f0d689b909e,(HEAD detached at 40335697),1700801895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,115,
F5Networks/k8s-bigip-ctlr,766e69f74cc32eceb9e5050956fe5f0d689b909e,f2a984be644cd35c8d0ac795aba7542295b4df1d,(HEAD detached at 766e69f7),1700632806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,
F5Networks/k8s-bigip-ctlr,f2a984be644cd35c8d0ac795aba7542295b4df1d,7f3971a475fc763a03844ab67a14f0848db4bca6,(HEAD detached at f2a984be),1700620592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,86,1,16,1,87,17,
F5Networks/k8s-bigip-ctlr,7f3971a475fc763a03844ab67a14f0848db4bca6,3040057212f7a620a5428ac1dc2ba18b5b027d28,(HEAD detached at 7f3971a4),1700585121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,60,15,31,31,1799,1692,31768,2011,3808,33931,
F5Networks/k8s-bigip-ctlr,3040057212f7a620a5428ac1dc2ba18b5b027d28,7e075aa9b7b276a4c72009335a7dff91366bb6c4,(HEAD detached at 30400572),1700505676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,
F5Networks/k8s-bigip-ctlr,7e075aa9b7b276a4c72009335a7dff91366bb6c4,9d4cb69dcd2e08125fc7ffddc4facb6a5b0977c2,(HEAD detached at 7e075aa9),1700466191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,36,1,0,38,1,
F5Networks/k8s-bigip-ctlr,9d4cb69dcd2e08125fc7ffddc4facb6a5b0977c2,047db062ffd50d788a1581cf5f76042a59bffee7,(HEAD detached at 9d4cb69d),1700463499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
F5Networks/k8s-bigip-ctlr,047db062ffd50d788a1581cf5f76042a59bffee7,6036d4a18610746ae2b9ddf82e71d15a77d7e5d9,(HEAD detached at 047db062),1700144304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,
F5Networks/k8s-bigip-ctlr,6036d4a18610746ae2b9ddf82e71d15a77d7e5d9,3ee58c44f7409c52a1fb9aad8a2adb18fab3f8a9,(HEAD detached at 6036d4a1),1700123427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,
F5Networks/k8s-bigip-ctlr,3ee58c44f7409c52a1fb9aad8a2adb18fab3f8a9,01c75d99e07e4d075940ea1420923ca50af2c682,(HEAD detached at 3ee58c44),1700044563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,
F5Networks/k8s-bigip-ctlr,01c75d99e07e4d075940ea1420923ca50af2c682,6c990551b6edb97de56a13989f1a0a0754769eca,(HEAD detached at 01c75d99),1700032410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,3,1,37205,37112,
F5Networks/k8s-bigip-ctlr,01c75d99e07e4d075940ea1420923ca50af2c682,6c990551b6edb97de56a13989f1a0a0754769eca,(HEAD detached at 01c75d99),1700032410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,1,3,1,37205,37112,
F5Networks/k8s-bigip-ctlr,6c990551b6edb97de56a13989f1a0a0754769eca,85f4ebe9a55141b0cd7996d0d0995396286a5f60,(HEAD detached at 6c990551),1699423103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,15,6,10,6,37076,35636,
F5Networks/k8s-bigip-ctlr,74f2a6f16929b7165e6223a83a545f57f1e7e8b3,85f4ebe9a55141b0cd7996d0d0995396286a5f60,(HEAD detached at 74f2a6f1),1699422058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,14,25,23,168,39,24290,39,37272,60095,
F5Networks/k8s-bigip-ctlr,85f4ebe9a55141b0cd7996d0d0995396286a5f60,b5a28393d50a0ec0b191294ed3af7c42dc386395,(HEAD detached at 85f4ebe9),1697778649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,
F5Networks/k8s-bigip-ctlr,b5a28393d50a0ec0b191294ed3af7c42dc386395,20f3d6a17795658b97d2edaa9daaa9ecc54b6037,(HEAD detached at b5a28393),1697713614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,10,0,239,74,25,382,
F5Networks/k8s-bigip-ctlr,20f3d6a17795658b97d2edaa9daaa9ecc54b6037,2316f5c158382d60dcd3ce2f575501a35f757008,(HEAD detached at 20f3d6a1),1697612741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,9,7,8,7,35624,35080,
F5Networks/k8s-bigip-ctlr,2316f5c158382d60dcd3ce2f575501a35f757008,d58d309024d57a3fc3d5d637605c4b7254d24a9d,(HEAD detached at 2316f5c1),1697448245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,135,5,18,5,175,24,
F5Networks/k8s-bigip-ctlr,d58d309024d57a3fc3d5d637605c4b7254d24a9d,06038e3874a77016ceb8ee1b8fedb000c64dfebe,(HEAD detached at d58d3090),1697216204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,38,55,16,10,93,26,
F5Networks/k8s-bigip-ctlr,06038e3874a77016ceb8ee1b8fedb000c64dfebe,defcf196e3e64be9b263c030771985b6b701b15f,(HEAD detached at 06038e38),1697187223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,46,12,27,5,116,911,
F5Networks/k8s-bigip-ctlr,defcf196e3e64be9b263c030771985b6b701b15f,6f1f3ae0b356416993d63637dff64fab44d3a02e,(HEAD detached at defcf196),1697184045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,162,147,36,14,382,68,
F5Networks/k8s-bigip-ctlr,6f1f3ae0b356416993d63637dff64fab44d3a02e,2190720767c8f43484688f34c081fe40725255b4,(HEAD detached at 6f1f3ae0),1696833074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,382,100,244,9,723,341,
F5Networks/k8s-bigip-ctlr,2190720767c8f43484688f34c081fe40725255b4,650cec0307caa701c3bb3add7912deebc08db2bf,(HEAD detached at 21907207),1695709380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,
F5Networks/k8s-bigip-ctlr,650cec0307caa701c3bb3add7912deebc08db2bf,f08d65521ab5f0991c883915cf136ded6306b649,(HEAD detached at 650cec03),1695566534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,3,0,19,3,
F5Networks/k8s-bigip-ctlr,f08d65521ab5f0991c883915cf136ded6306b649,10c58c23dca4ca91449ff21001bede7d80b56139,(HEAD detached at f08d6552),1695361613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,16,0,12,0,16,12,
F5Networks/k8s-bigip-ctlr,10c58c23dca4ca91449ff21001bede7d80b56139,b3156eb8707fb18d16194ce71cacc3d642ddd658,(HEAD detached at 10c58c23),1695191272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,15,63,10,65,84,76,
F5Networks/k8s-bigip-ctlr,b3156eb8707fb18d16194ce71cacc3d642ddd658,9751b9bd53ab0d1dd064041f08e5c129e748b9e0,(HEAD detached at b3156eb8),1694767659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,144,117,35,5,307,44,
F5Networks/k8s-bigip-ctlr,9751b9bd53ab0d1dd064041f08e5c129e748b9e0,4257dd5ffdb927d7cbdd8ca0008f3b3bd34f939e,(HEAD detached at 9751b9bd),1694583108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,9,0,
F5Networks/k8s-bigip-ctlr,4257dd5ffdb927d7cbdd8ca0008f3b3bd34f939e,0e8cce416d756f35b29ae66e054b3888273f1147,(HEAD detached at 4257dd5f),1694431793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,162,21,109,1,183,110,
F5Networks/k8s-bigip-ctlr,0e8cce416d756f35b29ae66e054b3888273f1147,d0491813870d824423f3166c5672b19006bb28ec,(HEAD detached at 0e8cce41),1694420206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,4,0,0,571,165,325,37,737,362,
F5Networks/k8s-bigip-ctlr,d0491813870d824423f3166c5672b19006bb28ec,7c205890022a24124a0da37c6259ae85084b341d,(HEAD detached at d0491813),1694412913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,99,0,26,0,153,38,
F5Networks/k8s-bigip-ctlr,7c205890022a24124a0da37c6259ae85084b341d,f28483884f0586e86d327748b646111d222d2164,(HEAD detached at 7c205890),1694364420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,0,185,707,78,3,893,81,
F5Networks/k8s-bigip-ctlr,f28483884f0586e86d327748b646111d222d2164,06ade0db2156bc67a2df6b37682b51b7ea995367,(HEAD detached at f2848388),1694153794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,105,21,27,20,138,48,
F5Networks/k8s-bigip-ctlr,06ade0db2156bc67a2df6b37682b51b7ea995367,213fe009fe2fddf41956edceccfb4d64dc16a297,(HEAD detached at 06ade0db),1693977625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,20,
F5Networks/k8s-bigip-ctlr,213fe009fe2fddf41956edceccfb4d64dc16a297,aa72ba8a9b59762b9c726114c6d8bf0de35ec524,(HEAD detached at 213fe009),1693912209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,1,0,22,8,
F5Networks/k8s-bigip-ctlr,aa72ba8a9b59762b9c726114c6d8bf0de35ec524,2ffc7960c308270a2940e7eff080b903f07a4d24,(HEAD detached at aa72ba8a),1693311390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,31,0,30,0,299,154,
F5Networks/k8s-bigip-ctlr,2ffc7960c308270a2940e7eff080b903f07a4d24,e6a6d7ff29458172200a4de013bbdaf1d40e0248,(HEAD detached at 2ffc7960),1692959650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,46,0,4,0,67,25,
F5Networks/k8s-bigip-ctlr,e6a6d7ff29458172200a4de013bbdaf1d40e0248,6b57c5486dbe4cbab5127e60edd56c8087292df7,(HEAD detached at e6a6d7ff),1692790033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,46,18,37,4,92,86,
F5Networks/k8s-bigip-ctlr,6b57c5486dbe4cbab5127e60edd56c8087292df7,0f33f39f7abcf059e5c6cae5f9da662b060cc0ce,(HEAD detached at 6b57c548),1692688608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,64,0,0,64,
